event_id,current_time,event_starttimestamp,event_state,outcome_home,outcome_draw,outcome_away,outcome_unexpectedOddsTrend,outcome_startingOdds,event_home_score,event_away_score,event_time
1006052170,2020-02-04T22:53:34Z,2020-02-04T22:18:25Z,STARTED,0.92,1.5,4.8,False,13/25,0,0,38
1006052171,2020-02-04T22:53:34Z,2020-02-04T22:19:02Z,STARTED,5.0,2.75,0.52,True,10/11,0,1,37
1006115064,2020-02-04T22:53:34Z,2020-02-04T22:19:54Z,STARTED,0.25,4.0,9.0,False,3/5,1,0,36
1006102183,2020-02-04T22:54:02Z,2020-02-04T21:00:37Z,STARTED,0,0,0,,,0,0,95
1006052170,2020-02-04T22:54:02Z,2020-02-04T22:18:25Z,STARTED,0.95,1.45,4.8,False,13/25,0,0,38
1006052171,2020-02-04T22:54:02Z,2020-02-04T22:19:02Z,STARTED,5.0,2.75,0.52,True,10/11,0,1,38
1006115064,2020-02-04T22:54:02Z,2020-02-04T22:19:54Z,STARTED,0.25,4.0,9.0,False,3/5,1,0,37
1006102183,2020-02-04T22:54:37Z,2020-02-04T21:00:37Z,STARTED,0,0,0,,,0,0,95
1006052170,2020-02-04T22:54:37Z,2020-02-04T22:18:25Z,STARTED,0.95,1.45,4.8,False,13/25,0,0,39
1006052171,2020-02-04T22:54:37Z,2020-02-04T22:19:02Z,STARTED,5.0,2.7,0.52,True,10/11,0,1,38
1006115064,2020-02-04T22:54:37Z,2020-02-04T22:19:54Z,STARTED,0.25,4.0,9.0,False,3/5,1,0,37
1006102183,2020-02-04T22:55:05Z,2020-02-04T21:00:37Z,STARTED,0,0,0,,,0,0,95
1006052170,2020-02-04T22:55:05Z,2020-02-04T22:18:25Z,STARTED,0.95,1.45,4.8,False,13/25,0,0,39
1006052171,2020-02-04T22:55:05Z,2020-02-04T22:19:02Z,STARTED,5.0,2.7,0.52,True,10/11,0,1,39
1006115064,2020-02-04T22:55:05Z,2020-02-04T22:19:54Z,STARTED,1.375,1.7,2.5,False,3/5,1,1,38
1006052170,2020-02-04T22:55:33Z,2020-02-04T22:18:25Z,STARTED,0.95,1.45,4.8,False,13/25,0,0,40
1006052171,2020-02-04T22:55:33Z,2020-02-04T22:19:02Z,STARTED,5.0,2.7,0.52,True,10/11,0,1,39
1006115064,2020-02-04T22:55:33Z,2020-02-04T22:19:54Z,STARTED,1.375,1.7,2.5,False,3/5,1,1,38
1006052170,2020-02-04T22:56:04Z,2020-02-04T22:18:25Z,STARTED,0.95,1.45,4.8,False,13/25,0,0,40
1006052171,2020-02-04T22:56:04Z,2020-02-04T22:19:02Z,STARTED,5.0,2.7,0.52,True,10/11,0,1,40
1006115064,2020-02-04T22:56:04Z,2020-02-04T22:19:54Z,STARTED,1.375,1.7,2.5,False,3/5,1,1,39
1006052170,2020-02-04T22:56:32Z,2020-02-04T22:18:25Z,STARTED,0.95,1.45,4.8,False,13/25,0,0,41
1006052171,2020-02-04T22:56:32Z,2020-02-04T22:19:02Z,STARTED,5.0,2.7,0.52,True,10/11,0,1,40
1006115064,2020-02-04T22:56:32Z,2020-02-04T22:19:54Z,STARTED,1.1,1.55,3.6,False,3/5,1,1,39
1006052170,2020-02-04T22:57:01Z,2020-02-04T22:18:25Z,STARTED,0.95,1.45,4.8,False,13/25,0,0,41
1006052171,2020-02-04T22:57:01Z,2020-02-04T22:19:02Z,STARTED,5.0,2.7,0.52,True,10/11,0,1,41
1006115064,2020-02-04T22:57:01Z,2020-02-04T22:19:54Z,STARTED,1.1,1.55,3.6,False,3/5,1,1,39
1006052170,2020-02-04T22:57:31Z,2020-02-04T22:18:25Z,STARTED,0.95,1.45,4.8,False,13/25,0,0,42
1006052171,2020-02-04T22:57:31Z,2020-02-04T22:19:02Z,STARTED,5.0,2.7,0.52,True,10/11,0,1,41
1006115064,2020-02-04T22:57:31Z,2020-02-04T22:19:54Z,STARTED,1.1,1.55,3.6,False,3/5,1,1,40
1006052170,2020-02-04T22:58:02Z,2020-02-04T22:18:25Z,STARTED,0.95,1.45,4.8,False,13/25,0,0,42
1006052171,2020-02-04T22:58:02Z,2020-02-04T22:19:02Z,STARTED,5.0,2.7,0.52,True,10/11,0,1,42
1006115064,2020-02-04T22:58:02Z,2020-02-04T22:19:54Z,STARTED,1.1,1.55,3.6,False,3/5,1,1,40
1006052170,2020-02-04T22:58:30Z,2020-02-04T22:18:25Z,STARTED,1.05,1.3,4.8,False,13/25,0,0,43
1006052171,2020-02-04T22:58:30Z,2020-02-04T22:19:02Z,STARTED,5.5,2.7,0.52,True,10/11,0,1,42
1006115064,2020-02-04T22:58:30Z,2020-02-04T22:19:54Z,STARTED,1.1,1.55,3.6,False,3/5,1,1,41
1006052170,2020-02-04T22:58:58Z,2020-02-04T22:18:25Z,STARTED,1.05,1.3,4.8,False,13/25,0,0,43
1006052171,2020-02-04T22:58:58Z,2020-02-04T22:19:02Z,STARTED,6.0,2.8,0.4444444444444444,True,10/11,0,1,43
1006115064,2020-02-04T22:58:58Z,2020-02-04T22:19:54Z,STARTED,1.15,1.45,3.6,False,3/5,1,1,41
1006052170,2020-02-04T22:59:30Z,2020-02-04T22:18:25Z,STARTED,1.05,1.3,4.8,False,13/25,0,0,44
1006052171,2020-02-04T22:59:30Z,2020-02-04T22:19:02Z,STARTED,5.75,2.5,0.5,True,10/11,0,1,43
1006115064,2020-02-04T22:59:30Z,2020-02-04T22:19:54Z,STARTED,1.04,1.45,4.4,False,3/5,1,1,42
